YEAR	MONTH	STATE	TYPE OF PRODUCER	ENERGY SOURCE	GENERATION (Megawatthours)
2017	5	PA	Combined Heat and Power, Commercial Power	Petroleum	237
2017	5	PA	Combined Heat and Power, Commercial Power	Solar Thermal and Photovoltaic	972
2017	5	PA	Combined Heat and Power, Commercial Power	Other Biomass	13177
2017	5	PA	Combined Heat and Power, Electric Power	Total	754992
2017	5	PA	Combined Heat and Power, Electric Power	Coal	192935
2017	5	PA	Combined Heat and Power, Electric Power	Natural Gas	555252
2017	5	PA	Combined Heat and Power, Electric Power	Other Gases	0
2017	5	PA	Combined Heat and Power, Electric Power	Other	1450
2017	5	PA	Combined Heat and Power, Electric Power	Petroleum	2598
2017	5	PA	Combined Heat and Power, Electric Power	Other Biomass	2757
2017	5	PA	Combined Heat and Power, Electric Power	Wood and Wood Derived Fuels	0
2017	5	PA	Electric Generators, Independent Power Producers	Total	13854249
2017	5	PA	Electric Generators, Independent Power Producers	Coal	3826851
2017	5	PA	Electric Generators, Independent Power Producers	Pumped Storage	-42798
2017	5	PA	Electric Generators, Independent Power Producers	Hydroelectric Conventional	277476
2017	5	PA	Electric Generators, Independent Power Producers	Natural Gas	3126303
2017	5	PA	Electric Generators, Independent Power Producers	Nuclear	6155525
2017	5	PA	Electric Generators, Independent Power Producers	Other Gases	0
2017	5	PA	Electric Generators, Independent Power Producers	Other	59077
2017	5	PA	Electric Generators, Independent Power Producers	Petroleum	14284
2017	5	PA	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	8328
2017	5	PA	Electric Generators, Independent Power Producers	Other Biomass	137481
2017	5	PA	Electric Generators, Independent Power Producers	Wind	291721
2017	5	PA	Electric Generators, Electric Utilities	Total	14113
2017	5	PA	Electric Generators, Electric Utilities	Coal	0
2017	5	PA	Electric Generators, Electric Utilities	Hydroelectric Conventional	13835
2017	5	PA	Electric Generators, Electric Utilities	Natural Gas	260
2017	5	PA	Electric Generators, Electric Utilities	Petroleum	18
2017	5	RI	Total Electric Power Industry	Total	444317
2017	5	RI	Total Electric Power Industry	Coal	0
2017	5	RI	Total Electric Power Industry	Hydroelectric Conventional	394
2017	5	RI	Total Electric Power Industry	Natural Gas	412690
2017	5	RI	Total Electric Power Industry	Petroleum	518
2017	5	RI	Total Electric Power Industry	Solar Thermal and Photovoltaic	2120
2017	5	RI	Total Electric Power Industry	Other Biomass	15494
2017	5	RI	Total Electric Power Industry	Wind	13101
2017	5	RI	Combined Heat and Power, Commercial Power	Total	4673
2017	5	RI	Combined Heat and Power, Commercial Power	Natural Gas	4074
2017	5	RI	Combined Heat and Power, Commercial Power	Petroleum	0
2017	5	RI	Combined Heat and Power, Commercial Power	Wind	599
2017	5	RI	Electric Generators, Independent Power Producers	Total	439636
2017	5	RI	Electric Generators, Independent Power Producers	Coal	0
2017	5	RI	Electric Generators, Independent Power Producers	Hydroelectric Conventional	394
2017	5	RI	Electric Generators, Independent Power Producers	Natural Gas	408616
2017	5	RI	Electric Generators, Independent Power Producers	Petroleum	510
2017	5	RI	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	2120
2017	5	RI	Electric Generators, Independent Power Producers	Other Biomass	15494
2017	5	RI	Electric Generators, Independent Power Producers	Wind	12502
2017	5	RI	Electric Generators, Electric Utilities	Total	8
2017	5	RI	Electric Generators, Electric Utilities	Petroleum	8
2017	5	SC	Total Electric Power Industry	Total	7279111
2017	5	SC	Total Electric Power Industry	Coal	1680975
2017	5	SC	Total Electric Power Industry	Pumped Storage	-116392
2017	5	SC	Total Electric Power Industry	Hydroelectric Conventional	324743
2017	5	SC	Total Electric Power Industry	Natural Gas	1582445
2017	5	SC	Total Electric Power Industry	Nuclear	3564635
2017	5	SC	Total Electric Power Industry	Other	4356
2017	5	SC	Total Electric Power Industry	Petroleum	6522
2017	5	SC	Total Electric Power Industry	Solar Thermal and Photovoltaic	5552
2017	5	SC	Total Electric Power Industry	Other Biomass	15380
2017	5	SC	Total Electric Power Industry	Wood and Wood Derived Fuels	210896
2017	5	SC	Combined Heat and Power, Industrial Power	Total	175012
2017	5	SC	Combined Heat and Power, Industrial Power	Coal	1215
2017	5	SC	Combined Heat and Power, Industrial Power	Natural Gas	9621
2017	5	SC	Combined Heat and Power, Industrial Power	Other	3994
2017	5	SC	Combined Heat and Power, Industrial Power	Petroleum	283
2017	5	SC	Combined Heat and Power, Industrial Power	Other Biomass	3964
2017	5	SC	Combined Heat and Power, Industrial Power	Wood and Wood Derived Fuels	155935
2017	5	SC	Combined Heat and Power, Commercial Power	Total	163
2017	5	SC	Combined Heat and Power, Commercial Power	Hydroelectric Conventional	159
2017	5	SC	Combined Heat and Power, Commercial Power	Natural Gas	0
2017	5	SC	Combined Heat and Power, Commercial Power	Petroleum	4
2017	5	SC	Combined Heat and Power, Electric Power	Total	285850
2017	5	SC	Combined Heat and Power, Electric Power	Natural Gas	280683
2017	5	SC	Combined Heat and Power, Electric Power	Other	362
2017	5	SC	Combined Heat and Power, Electric Power	Petroleum	141
2017	5	SC	Combined Heat and Power, Electric Power	Wood and Wood Derived Fuels	4664
2017	5	SC	Electric Generators, Independent Power Producers	Total	45801
2017	5	SC	Electric Generators, Independent Power Producers	Hydroelectric Conventional	6744
2017	5	SC	Electric Generators, Independent Power Producers	Natural Gas	6931
2017	5	SC	Electric Generators, Independent Power Producers	Petroleum	0
2017	5	SC	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	5552
2017	5	SC	Electric Generators, Independent Power Producers	Other Biomass	1137
2017	5	SC	Electric Generators, Independent Power Producers	Wood and Wood Derived Fuels	25437
2017	5	SC	Electric Generators, Electric Utilities	Total	6772284
2017	5	SC	Electric Generators, Electric Utilities	Coal	1679759
2017	5	SC	Electric Generators, Electric Utilities	Pumped Storage	-116392
2017	5	SC	Electric Generators, Electric Utilities	Hydroelectric Conventional	317840
2017	5	SC	Electric Generators, Electric Utilities	Natural Gas	1285210
2017	5	SC	Electric Generators, Electric Utilities	Nuclear	3564635
2017	5	SC	Electric Generators, Electric Utilities	Petroleum	6094
2017	5	SC	Electric Generators, Electric Utilities	Other Biomass	10278
2017	5	SC	Electric Generators, Electric Utilities	Wood and Wood Derived Fuels	24860
2017	5	SD	Total Electric Power Industry	Total	1036493
2017	5	SD	Total Electric Power Industry	Coal	186813
2017	5	SD	Total Electric Power Industry	Hydroelectric Conventional	525447
2017	5	SD	Total Electric Power Industry	Natural Gas	46414
2017	5	SD	Total Electric Power Industry	Petroleum	320
2017	5	SD	Total Electric Power Industry	Solar Thermal and Photovoltaic	248
2017	5	SD	Total Electric Power Industry	Other Biomass	0
2017	5	SD	Total Electric Power Industry	Wind	277252
2017	5	SD	Combined Heat and Power, Commercial Power	Total	1
2017	5	SD	Combined Heat and Power, Commercial Power	Petroleum	1
2017	5	SD	Electric Generators, Independent Power Producers	Total	189612
2017	5	SD	Electric Generators, Independent Power Producers	Petroleum	4
2017	5	SD	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	248
2017	5	SD	Electric Generators, Independent Power Producers	Wind	189361
2017	5	SD	Electric Generators, Electric Utilities	Total	846880
2017	5	SD	Electric Generators, Electric Utilities	Coal	186813
2017	5	SD	Electric Generators, Electric Utilities	Hydroelectric Conventional	525447
2017	5	SD	Electric Generators, Electric Utilities	Natural Gas	46414
2017	5	SD	Electric Generators, Electric Utilities	Petroleum	315
2017	5	SD	Electric Generators, Electric Utilities	Other Biomass	0
2017	5	SD	Electric Generators, Electric Utilities	Wind	87891
2017	5	TN	Total Electric Power Industry	Total	5060130
2017	5	TN	Total Electric Power Industry	Coal	2367145
2017	5	TN	Total Electric Power Industry	Pumped Storage	-51477
2017	5	TN	Total Electric Power Industry	Hydroelectric Conventional	793686
2017	5	TN	Total Electric Power Industry	Natural Gas	430127
2017	5	TN	Total Electric Power Industry	Nuclear	1418295
2017	5	TN	Total Electric Power Industry	Other Gases	1575
2017	5	TN	Total Electric Power Industry	Other	1998
2017	5	TN	Total Electric Power Industry	Petroleum	10832
2017	5	TN	Total Electric Power Industry	Solar Thermal and Photovoltaic	16017
2017	5	TN	Total Electric Power Industry	Other Biomass	7436
2017	5	TN	Total Electric Power Industry	Wind	2365
2017	5	TN	Total Electric Power Industry	Wood and Wood Derived Fuels	62131
2017	5	TN	Combined Heat and Power, Industrial Power	Total	171838
2017	5	TN	Combined Heat and Power, Industrial Power	Coal	57689
2017	5	TN	Combined Heat and Power, Industrial Power	Natural Gas	47690
2017	5	TN	Combined Heat and Power, Industrial Power	Other Gases	1575
2017	5	TN	Combined Heat and Power, Industrial Power	Other	1998
2017	5	TN	Combined Heat and Power, Industrial Power	Petroleum	153
2017	5	TN	Combined Heat and Power, Industrial Power	Other Biomass	602
2017	5	TN	Combined Heat and Power, Industrial Power	Wood and Wood Derived Fuels	62131
2017	5	TN	Combined Heat and Power, Commercial Power	Total	14576
2017	5	TN	Combined Heat and Power, Commercial Power	Coal	0
2017	5	TN	Combined Heat and Power, Commercial Power	Natural Gas	13898
2017	5	TN	Combined Heat and Power, Commercial Power	Petroleum	0
2017	5	TN	Combined Heat and Power, Commercial Power	Solar Thermal and Photovoltaic	678
2017	5	TN	Electric Generators, Independent Power Producers	Total	26232
2017	5	TN	Electric Generators, Independent Power Producers	Natural Gas	1649
2017	5	TN	Electric Generators, Independent Power Producers	Petroleum	45
2017	5	TN	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	15339
2017	5	TN	Electric Generators, Independent Power Producers	Other Biomass	6834
2017	5	TN	Electric Generators, Independent Power Producers	Wind	2365
2017	5	TN	Electric Generators, Electric Utilities	Total	4847484
2017	5	TN	Electric Generators, Electric Utilities	Coal	2309456
2017	5	TN	Electric Generators, Electric Utilities	Pumped Storage	-51477
2017	5	TN	Electric Generators, Electric Utilities	Hydroelectric Conventional	793686
2017	5	TN	Electric Generators, Electric Utilities	Natural Gas	366890
2017	5	TN	Electric Generators, Electric Utilities	Nuclear	1418295
2017	5	TN	Electric Generators, Electric Utilities	Petroleum	10634
2017	5	TN	Electric Generators, Electric Utilities	Other Biomass	0
2017	5	TN	Electric Generators, Electric Utilities	Wind	0
2017	5	TX	Total Electric Power Industry	Total	38103715
2017	5	TX	Total Electric Power Industry	Coal	11369751
2017	5	TX	Total Electric Power Industry	Hydroelectric Conventional	182339
2017	5	TX	Total Electric Power Industry	Natural Gas	16116923
2017	5	TX	Total Electric Power Industry	Nuclear	3552637
2017	5	TX	Total Electric Power Industry	Other Gases	219533
2017	5	TX	Total Electric Power Industry	Other	41807
2017	5	TX	Total Electric Power Industry	Petroleum	20657
2017	5	TX	Total Electric Power Industry	Solar Thermal and Photovoltaic	241375
2017	5	TX	Total Electric Power Industry	Other Biomass	58178
2017	5	TX	Total Electric Power Industry	Wind	6237157
2017	5	TX	Total Electric Power Industry	Wood and Wood Derived Fuels	63357
2017	5	TX	Combined Heat and Power, Industrial Power	Total	3364753
2017	5	TX	Combined Heat and Power, Industrial Power	Natural Gas	3143677
2017	5	TX	Combined Heat and Power, Industrial Power	Other Gases	99815
2017	5	TX	Combined Heat and Power, Industrial Power	Other	37679
2017	5	TX	Combined Heat and Power, Industrial Power	Petroleum	11008
2017	5	TX	Combined Heat and Power, Industrial Power	Other Biomass	8833
2017	5	TX	Combined Heat and Power, Industrial Power	Wood and Wood Derived Fuels	63740
2017	5	TX	Combined Heat and Power, Commercial Power	Total	72330
2017	5	TX	Combined Heat and Power, Commercial Power	Hydroelectric Conventional	609
2017	5	TX	Combined Heat and Power, Commercial Power	Natural Gas	64005
2017	5	TX	Combined Heat and Power, Commercial Power	Petroleum	69
2017	5	TX	Combined Heat and Power, Commercial Power	Solar Thermal and Photovoltaic	179
2017	5	TX	Combined Heat and Power, Commercial Power	Other Biomass	2992
2017	5	TX	Combined Heat and Power, Commercial Power	Wind	4477
2017	5	TX	Combined Heat and Power, Electric Power	Total	3310137
2017	5	TX	Combined Heat and Power, Electric Power	Natural Gas	3187220
2017	5	TX	Combined Heat and Power, Electric Power	Other Gases	119718
2017	5	TX	Combined Heat and Power, Electric Power	Other	3199
2017	5	TX	Electric Generators, Independent Power Producers	Total	24628874
2017	5	TX	Electric Generators, Independent Power Producers	Coal	7637695
2017	5	TX	Electric Generators, Independent Power Producers	Hydroelectric Conventional	2431
2017	5	TX	Electric Generators, Independent Power Producers	Natural Gas	6934138
2017	5	TX	Electric Generators, Independent Power Producers	Nuclear	3552637
2017	5	TX	Electric Generators, Independent Power Producers	Other	929
2017	5	TX	Electric Generators, Independent Power Producers	Petroleum	5146
2017	5	TX	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	240453
2017	5	TX	Electric Generators, Independent Power Producers	Other Biomass	46353
2017	5	TX	Electric Generators, Independent Power Producers	Wind	6209474
2017	5	TX	Electric Generators, Independent Power Producers	Wood and Wood Derived Fuels	-383
2017	5	TX	Electric Generators, Electric Utilities	Total	6727621
2017	5	TX	Electric Generators, Electric Utilities	Coal	3732056
2017	5	TX	Electric Generators, Electric Utilities	Hydroelectric Conventional	179299
2017	5	TX	Electric Generators, Electric Utilities	Natural Gas	2787883
2017	5	TX	Electric Generators, Electric Utilities	Petroleum	4433
2017	5	TX	Electric Generators, Electric Utilities	Solar Thermal and Photovoltaic	743
2017	5	TX	Electric Generators, Electric Utilities	Wind	23206
2017	5	TX	Electric Generators, Electric Utilities	Wood and Wood Derived Fuels	0
2017	5	US-Total	Total Electric Power Industry	Total	321645178
2017	5	US-Total	Total Electric Power Industry	Coal	92880558
2017	5	US-Total	Total Electric Power Industry	Geothermal	1295062
2017	5	US-Total	Total Electric Power Industry	Pumped Storage	-423168
2017	5	US-Total	Total Electric Power Industry	Hydroelectric Conventional	32177000
2017	5	US-Total	Total Electric Power Industry	Natural Gas	96777016
2017	5	US-Total	Total Electric Power Industry	Nuclear	61312753
2017	5	US-Total	Total Electric Power Industry	Other Gases	1181702
2017	5	US-Total	Total Electric Power Industry	Other	1081178
2017	5	US-Total	Total Electric Power Industry	Petroleum	1773776
2017	5	US-Total	Total Electric Power Industry	Solar Thermal and Photovoltaic	5766305
2017	5	US-Total	Total Electric Power Industry	Other Biomass	1743261
2017	5	US-Total	Total Electric Power Industry	Wind	22641882
2017	5	US-Total	Total Electric Power Industry	Wood and Wood Derived Fuels	3437855
2017	5	US-Total	Combined Heat and Power, Industrial Power	Total	11688712
2017	5	US-Total	Combined Heat and Power, Industrial Power	Coal	637039
2017	5	US-Total	Combined Heat and Power, Industrial Power	Hydroelectric Conventional	134638
2017	5	US-Total	Combined Heat and Power, Industrial Power	Natural Gas	7251854
2017	5	US-Total	Combined Heat and Power, Industrial Power	Other Gases	835033
2017	5	US-Total	Combined Heat and Power, Industrial Power	Other	400465
2017	5	US-Total	Combined Heat and Power, Industrial Power	Petroleum	110982
2017	5	US-Total	Combined Heat and Power, Industrial Power	Solar Thermal and Photovoltaic	3763
2017	5	US-Total	Combined Heat and Power, Industrial Power	Other Biomass	76243
2017	5	US-Total	Combined Heat and Power, Industrial Power	Wind	5916
2017	5	US-Total	Combined Heat and Power, Industrial Power	Wood and Wood Derived Fuels	2232779
2017	5	US-Total	Combined Heat and Power, Commercial Power	Total	1036492
2017	5	US-Total	Combined Heat and Power, Commercial Power	Coal	19341
2017	5	US-Total	Combined Heat and Power, Commercial Power	Pumped Storage	0
