U.S. Department of Energy, The Energy Information Administration (EIA)					
Monthly Fuel Consumption Data by State, Producer Sector and Energy Source; Months Through December 2019					
Sources: EIA-923 Report					
					
YEAR	MONTH	STATE	TYPE OF PRODUCER	ENERGY SOURCE	CONSUMPTION
2019	12	MO	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2019	12	MO	Combined Heat and Power, Commercial Power	Coal (Short Tons)	349
2019	12	MO	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	81,349
2019	12	MO	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	0
2019	12	MO	Combined Heat and Power, Electric Power	Coal (Short Tons)	0
2019	12	MO	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	16,658
2019	12	MO	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2019	12	MO	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	1,253,200
2019	12	MO	Electric Generators, Electric Utilities	Coal (Short Tons)	2,619,294
2019	12	MO	Electric Generators, Electric Utilities	Natural Gas (Mcf)	2,304,047
2019	12	MO	Electric Generators, Electric Utilities	Petroleum (Barrels)	22,189
2019	12	MS	Total Electric Power Industry	Coal (Short Tons)	29,461
2019	12	MS	Total Electric Power Industry	Natural Gas (Mcf)	27,954,404
2019	12	MS	Total Electric Power Industry	Petroleum (Barrels)	2,211
2019	12	MS	Combined Heat and Power, Industrial Power	Coal (Short Tons)	0
2019	12	MS	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	196,914
2019	12	MS	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	273
2019	12	MS	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	0
2019	12	MS	Electric Generators, Independent Power Producers	Coal (Short Tons)	13,481
2019	12	MS	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	2,645,440
2019	12	MS	Electric Generators, Electric Utilities	Coal (Short Tons)	15,980
2019	12	MS	Electric Generators, Electric Utilities	Natural Gas (Mcf)	25,112,050
2019	12	MS	Electric Generators, Electric Utilities	Petroleum (Barrels)	1,938
2019	12	MT	Total Electric Power Industry	Coal (Short Tons)	793,145
2019	12	MT	Total Electric Power Industry	Natural Gas (Mcf)	463,498
2019	12	MT	Total Electric Power Industry	Other Gases (Billion Btu)	17
2019	12	MT	Total Electric Power Industry	Petroleum (Barrels)	82,532
2019	12	MT	Combined Heat and Power, Industrial Power	Coal (Short Tons)	638
2019	12	MT	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	3,288
2019	12	MT	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	0
2019	12	MT	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2019	12	MT	Combined Heat and Power, Electric Power	Other Gases (Billion Btu)	17
2019	12	MT	Combined Heat and Power, Electric Power	Petroleum (Barrels)	78,380
2019	12	MT	Electric Generators, Independent Power Producers	Coal (Short Tons)	791,854
2019	12	MT	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	125,242
2019	12	MT	Electric Generators, Independent Power Producers	Petroleum (Barrels)	4,008
2019	12	MT	Electric Generators, Electric Utilities	Coal (Short Tons)	653
2019	12	MT	Electric Generators, Electric Utilities	Natural Gas (Mcf)	334,968
2019	12	MT	Electric Generators, Electric Utilities	Petroleum (Barrels)	144
2019	12	NC	Total Electric Power Industry	Coal (Short Tons)	769,687
2019	12	NC	Total Electric Power Industry	Natural Gas (Mcf)	23,414,375
2019	12	NC	Total Electric Power Industry	Petroleum (Barrels)	34,086
2019	12	NC	Combined Heat and Power, Industrial Power	Coal (Short Tons)	2,308
2019	12	NC	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	82,012
2019	12	NC	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	1,778
2019	12	NC	Combined Heat and Power, Commercial Power	Coal (Short Tons)	1,078
2019	12	NC	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	98,590
2019	12	NC	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	85
2019	12	NC	Combined Heat and Power, Electric Power	Coal (Short Tons)	918
2019	12	NC	Combined Heat and Power, Electric Power	Petroleum (Barrels)	35
2019	12	NC	Electric Generators, Independent Power Producers	Coal (Short Tons)	1,637
2019	12	NC	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	4,463,118
2019	12	NC	Electric Generators, Independent Power Producers	Petroleum (Barrels)	1,488
2019	12	NC	Electric Generators, Electric Utilities	Coal (Short Tons)	763,746
2019	12	NC	Electric Generators, Electric Utilities	Natural Gas (Mcf)	18,770,655
2019	12	NC	Electric Generators, Electric Utilities	Petroleum (Barrels)	30,700
2019	12	ND	Total Electric Power Industry	Coal (Short Tons)	2,090,173
2019	12	ND	Total Electric Power Industry	Natural Gas (Mcf)	1,102,710
2019	12	ND	Total Electric Power Industry	Other Gases (Billion Btu)	53
2019	12	ND	Total Electric Power Industry	Petroleum (Barrels)	4,283
2019	12	ND	Combined Heat and Power, Industrial Power	Coal (Short Tons)	2,725
2019	12	ND	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	19,111
2019	12	ND	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	53
2019	12	ND	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2019	12	ND	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	4
2019	12	ND	Electric Generators, Electric Utilities	Coal (Short Tons)	2,087,448
2019	12	ND	Electric Generators, Electric Utilities	Natural Gas (Mcf)	1,083,599
2019	12	ND	Electric Generators, Electric Utilities	Petroleum (Barrels)	4,279
2019	12	NE	Total Electric Power Industry	Coal (Short Tons)	1,278,106
2019	12	NE	Total Electric Power Industry	Natural Gas (Mcf)	625,205
2019	12	NE	Total Electric Power Industry	Petroleum (Barrels)	3,442
2019	12	NE	Combined Heat and Power, Industrial Power	Coal (Short Tons)	37,558
2019	12	NE	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	0
2019	12	NE	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	2,015
2019	12	NE	Electric Generators, Electric Utilities	Coal (Short Tons)	1,240,548
2019	12	NE	Electric Generators, Electric Utilities	Natural Gas (Mcf)	623,190
2019	12	NE	Electric Generators, Electric Utilities	Petroleum (Barrels)	3,442
2019	12	NH	Total Electric Power Industry	Coal (Short Tons)	20,403
2019	12	NH	Total Electric Power Industry	Natural Gas (Mcf)	1,966,383
2019	12	NH	Total Electric Power Industry	Petroleum (Barrels)	7,814
2019	12	NH	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	15,482
2019	12	NH	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2019	12	NH	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	626
2019	12	NH	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	1,597
2019	12	NH	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	1,935,142
2019	12	NH	Electric Generators, Independent Power Producers	Petroleum (Barrels)	5,391
2019	12	NH	Electric Generators, Electric Utilities	Coal (Short Tons)	20,403
2019	12	NH	Electric Generators, Electric Utilities	Natural Gas (Mcf)	15,133
2019	12	NH	Electric Generators, Electric Utilities	Petroleum (Barrels)	826
2019	12	NJ	Total Electric Power Industry	Coal (Short Tons)	35,781
2019	12	NJ	Total Electric Power Industry	Natural Gas (Mcf)	23,095,360
2019	12	NJ	Total Electric Power Industry	Other Gases (Billion Btu)	103
2019	12	NJ	Total Electric Power Industry	Petroleum (Barrels)	21,050
2019	12	NJ	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	205,887
2019	12	NJ	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	103
2019	12	NJ	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	3,528
2019	12	NJ	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	87,712
2019	12	NJ	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	99
2019	12	NJ	Combined Heat and Power, Electric Power	Coal (Short Tons)	35,781
2019	12	NJ	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	2,845,265
2019	12	NJ	Combined Heat and Power, Electric Power	Petroleum (Barrels)	733
2019	12	NJ	Electric Generators, Independent Power Producers	Coal (Short Tons)	0
2019	12	NJ	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	19,872,021
2019	12	NJ	Electric Generators, Independent Power Producers	Petroleum (Barrels)	16,314
2019	12	NJ	Electric Generators, Electric Utilities	Coal (Short Tons)	0
2019	12	NJ	Electric Generators, Electric Utilities	Natural Gas (Mcf)	84,475
2019	12	NJ	Electric Generators, Electric Utilities	Petroleum (Barrels)	376
2019	12	NM	Total Electric Power Industry	Coal (Short Tons)	619,062
2019	12	NM	Total Electric Power Industry	Geothermal (Billion Btu)	8
2019	12	NM	Total Electric Power Industry	Natural Gas (Mcf)	8,932,385
2019	12	NM	Total Electric Power Industry	Petroleum (Barrels)	6,837
2019	12	NM	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	1,602
2019	12	NM	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2019	12	NM	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	46,147
2019	12	NM	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	16,453
2019	12	NM	Electric Generators, Independent Power Producers	Geothermal (Billion Btu)	8
2019	12	NM	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	2,772,628
2019	12	NM	Electric Generators, Electric Utilities	Coal (Short Tons)	619,062
2019	12	NM	Electric Generators, Electric Utilities	Natural Gas (Mcf)	6,095,555
2019	12	NM	Electric Generators, Electric Utilities	Petroleum (Barrels)	6,837
2019	12	NV	Total Electric Power Industry	Coal (Short Tons)	121,010
2019	12	NV	Total Electric Power Industry	Geothermal (Billion Btu)	3,102
2019	12	NV	Total Electric Power Industry	Natural Gas (Mcf)	16,008,500
2019	12	NV	Total Electric Power Industry	Other Gases (Billion Btu)	0
2019	12	NV	Total Electric Power Industry	Petroleum (Barrels)	935
2019	12	NV	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	161,557
2019	12	NV	Combined Heat and Power, Commercial Power	Geothermal (Billion Btu)	389
2019	12	NV	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	20,423
2019	12	NV	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	1,333,041
2019	12	NV	Combined Heat and Power, Electric Power	Other Gases (Billion Btu)	0
2019	12	NV	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2019	12	NV	Electric Generators, Independent Power Producers	Coal (Short Tons)	60,514
2019	12	NV	Electric Generators, Independent Power Producers	Geothermal (Billion Btu)	2,713
2019	12	NV	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	360
2019	12	NV	Electric Generators, Independent Power Producers	Petroleum (Barrels)	0
2019	12	NV	Electric Generators, Electric Utilities	Coal (Short Tons)	60,496
2019	12	NV	Electric Generators, Electric Utilities	Natural Gas (Mcf)	14,493,119
2019	12	NV	Electric Generators, Electric Utilities	Petroleum (Barrels)	935
2019	12	NY	Total Electric Power Industry	Coal (Short Tons)	0
2019	12	NY	Total Electric Power Industry	Natural Gas (Mcf)	31,010,683
2019	12	NY	Total Electric Power Industry	Other Gases (Billion Btu)	0
2019	12	NY	Total Electric Power Industry	Petroleum (Barrels)	67,227
2019	12	NY	Combined Heat and Power, Industrial Power	Coal (Short Tons)	0
2019	12	NY	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	346,612
2019	12	NY	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	0
2019	12	NY	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	1,302
2019	12	NY	Combined Heat and Power, Commercial Power	Coal (Short Tons)	0
2019	12	NY	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	577,084
2019	12	NY	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	1,090
2019	12	NY	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	7,501,203
2019	12	NY	Combined Heat and Power, Electric Power	Petroleum (Barrels)	1,703
2019	12	NY	Electric Generators, Independent Power Producers	Coal (Short Tons)	0
2019	12	NY	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	14,794,013
2019	12	NY	Electric Generators, Independent Power Producers	Petroleum (Barrels)	16,318
2019	12	NY	Electric Generators, Electric Utilities	Coal (Short Tons)	0
2019	12	NY	Electric Generators, Electric Utilities	Natural Gas (Mcf)	7,791,771
2019	12	NY	Electric Generators, Electric Utilities	Petroleum (Barrels)	46,814
2019	12	OH	Total Electric Power Industry	Coal (Short Tons)	1,630,673
2019	12	OH	Total Electric Power Industry	Natural Gas (Mcf)	31,282,334
2019	12	OH	Total Electric Power Industry	Other Gases (Billion Btu)	252
2019	12	OH	Total Electric Power Industry	Petroleum (Barrels)	20,362
2019	12	OH	Combined Heat and Power, Industrial Power	Coal (Short Tons)	0
2019	12	OH	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	85,759
2019	12	OH	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	64
2019	12	OH	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	257
2019	12	OH	Combined Heat and Power, Commercial Power	Coal (Short Tons)	0
2019	12	OH	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	91,433
2019	12	OH	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	10
2019	12	OH	Combined Heat and Power, Electric Power	Coal (Short Tons)	0
2019	12	OH	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	74,869
2019	12	OH	Combined Heat and Power, Electric Power	Other Gases (Billion Btu)	188
2019	12	OH	Electric Generators, Independent Power Producers	Coal (Short Tons)	1,419,209
2019	12	OH	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	26,586,752
2019	12	OH	Electric Generators, Independent Power Producers	Petroleum (Barrels)	17,931
2019	12	OH	Electric Generators, Electric Utilities	Coal (Short Tons)	211,464
2019	12	OH	Electric Generators, Electric Utilities	Natural Gas (Mcf)	4,443,521
2019	12	OH	Electric Generators, Electric Utilities	Petroleum (Barrels)	2,164
2019	12	OK	Total Electric Power Industry	Coal (Short Tons)	84,035
2019	12	OK	Total Electric Power Industry	Natural Gas (Mcf)	28,383,340
2019	12	OK	Total Electric Power Industry	Petroleum (Barrels)	60
2019	12	OK	Combined Heat and Power, Industrial Power	Coal (Short Tons)	7,902
2019	12	OK	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	297,543
2019	12	OK	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	42
2019	12	OK	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	0
2019	12	OK	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	0
2019	12	OK	Combined Heat and Power, Electric Power	Coal (Short Tons)	7,699
2019	12	OK	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	305,683
2019	12	OK	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	10,636,910
2019	12	OK	Electric Generators, Electric Utilities	Coal (Short Tons)	68,434
2019	12	OK	Electric Generators, Electric Utilities	Natural Gas (Mcf)	17,143,204
2019	12	OK	Electric Generators, Electric Utilities	Petroleum (Barrels)	18
2019	12	OR	Total Electric Power Industry	Coal (Short Tons)	201,314
2019	12	OR	Total Electric Power Industry	Geothermal (Billion Btu)	135
2019	12	OR	Total Electric Power Industry	Natural Gas (Mcf)	15,171,258
2019	12	OR	Total Electric Power Industry	Petroleum (Barrels)	984
2019	12	OR	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	52,998
2019	12	OR	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2019	12	OR	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	18,523
2019	12	OR	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	0
2019	12	OR	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	4,772,160
2019	12	OR	Electric Generators, Independent Power Producers	Geothermal (Billion Btu)	135
2019	12	OR	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	3,053,463
2019	12	OR	Electric Generators, Electric Utilities	Coal (Short Tons)	201,314
2019	12	OR	Electric Generators, Electric Utilities	Geothermal (Billion Btu)	0
2019	12	OR	Electric Generators, Electric Utilities	Natural Gas (Mcf)	7,274,114
2019	12	OR	Electric Generators, Electric Utilities	Petroleum (Barrels)	984
2019	12	PA	Total Electric Power Industry	Coal (Short Tons)	1,816,818
2019	12	PA	Total Electric Power Industry	Natural Gas (Mcf)	60,517,767
2019	12	PA	Total Electric Power Industry	Other Gases (Billion Btu)	189
2019	12	PA	Total Electric Power Industry	Petroleum (Barrels)	28,188
2019	12	PA	Combined Heat and Power, Industrial Power	Coal (Short Tons)	1,078
2019	12	PA	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	749,668
2019	12	PA	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	189
2019	12	PA	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	1,371
2019	12	PA	Combined Heat and Power, Commercial Power	Coal (Short Tons)	0
2019	12	PA	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	61,540
2019	12	PA	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	757
2019	12	PA	Combined Heat and Power, Electric Power	Coal (Short Tons)	316,490
2019	12	PA	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	3,644,657
2019	12	PA	Combined Heat and Power, Electric Power	Other Gases (Billion Btu)	0
2019	12	PA	Combined Heat and Power, Electric Power	Petroleum (Barrels)	9,126
2019	12	PA	Electric Generators, Independent Power Producers	Coal (Short Tons)	1,499,250
2019	12	PA	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	56,061,702
2019	12	PA	Electric Generators, Independent Power Producers	Other Gases (Billion Btu)	0
2019	12	PA	Electric Generators, Independent Power Producers	Petroleum (Barrels)	16,927
2019	12	PA	Electric Generators, Electric Utilities	Coal (Short Tons)	0
2019	12	PA	Electric Generators, Electric Utilities	Natural Gas (Mcf)	200
2019	12	PA	Electric Generators, Electric Utilities	Petroleum (Barrels)	7
2019	12	RI	Total Electric Power Industry	Coal (Short Tons)	0
2019	12	RI	Total Electric Power Industry	Natural Gas (Mcf)	4,339,930
2019	12	RI	Total Electric Power Industry	Petroleum (Barrels)	3,088
2019	12	RI	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	131,039
2019	12	RI	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	1
2019	12	RI	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	15,392
2019	12	RI	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	149
2019	12	RI	Electric Generators, Independent Power Producers	Coal (Short Tons)	0
