YEAR	MONTH	STATE	TYPE OF PRODUCER	ENERGY SOURCE	GENERATION (Megawatthours)
2019	4	US-Total	Electric Generators, Independent Power Producers	Other Biomass	1,060,922
2019	4	US-Total	Electric Generators, Independent Power Producers	Wind	25,004,805
2019	4	US-Total	Electric Generators, Independent Power Producers	Wood and Wood Derived Fuels	488,137
2019	4	US-Total	Electric Generators, Electric Utilities	Total	156,547,457
2019	4	US-Total	Electric Generators, Electric Utilities	Coal	44,240,892
2019	4	US-Total	Electric Generators, Electric Utilities	Geothermal	63,522
2019	4	US-Total	Electric Generators, Electric Utilities	Pumped Storage	-25,693
2019	4	US-Total	Electric Generators, Electric Utilities	Hydroelectric Conventional	23,235,404
2019	4	US-Total	Electric Generators, Electric Utilities	Natural Gas	50,522,893
2019	4	US-Total	Electric Generators, Electric Utilities	Nuclear	32,063,269
2019	4	US-Total	Electric Generators, Electric Utilities	Other Gases	-450
2019	4	US-Total	Electric Generators, Electric Utilities	Other	36,767
2019	4	US-Total	Electric Generators, Electric Utilities	Petroleum	809,688
2019	4	US-Total	Electric Generators, Electric Utilities	Solar Thermal and Photovoltaic	641,097
2019	4	US-Total	Electric Generators, Electric Utilities	Other Biomass	89,063
2019	4	US-Total	Electric Generators, Electric Utilities	Wind	4,675,901
2019	4	US-Total	Electric Generators, Electric Utilities	Wood and Wood Derived Fuels	195,102
2019	4	UT	Total Electric Power Industry	Total	2,256,421
2019	4	UT	Total Electric Power Industry	Coal	1,285,294
2019	4	UT	Total Electric Power Industry	Geothermal	31,884
2019	4	UT	Total Electric Power Industry	Hydroelectric Conventional	71,954
2019	4	UT	Total Electric Power Industry	Natural Gas	567,617
2019	4	UT	Total Electric Power Industry	Other Gases	636
2019	4	UT	Total Electric Power Industry	Other	17,521
2019	4	UT	Total Electric Power Industry	Petroleum	5,665
2019	4	UT	Total Electric Power Industry	Solar Thermal and Photovoltaic	205,282
2019	4	UT	Total Electric Power Industry	Other Biomass	4,676
2019	4	UT	Total Electric Power Industry	Wind	65,892
2019	4	UT	Combined Heat and Power, Industrial Power	Total	44,972
2019	4	UT	Combined Heat and Power, Industrial Power	Coal	0
2019	4	UT	Combined Heat and Power, Industrial Power	Natural Gas	31,642
2019	4	UT	Combined Heat and Power, Industrial Power	Other Gases	636
2019	4	UT	Combined Heat and Power, Industrial Power	Other	12,693
2019	4	UT	Combined Heat and Power, Industrial Power	Petroleum	0
2019	4	UT	Combined Heat and Power, Commercial Power	Total	7,205
2019	4	UT	Combined Heat and Power, Commercial Power	Natural Gas	7,100
2019	4	UT	Combined Heat and Power, Commercial Power	Petroleum	0
2019	4	UT	Combined Heat and Power, Commercial Power	Other Biomass	105
2019	4	UT	Combined Heat and Power, Electric Power	Total	0
2019	4	UT	Combined Heat and Power, Electric Power	Natural Gas	0
2019	4	UT	Electric Generators, Independent Power Producers	Total	317,049
2019	4	UT	Electric Generators, Independent Power Producers	Coal	18,530
2019	4	UT	Electric Generators, Independent Power Producers	Geothermal	14,768
2019	4	UT	Electric Generators, Independent Power Producers	Hydroelectric Conventional	1,533
2019	4	UT	Electric Generators, Independent Power Producers	Natural Gas	6,110
2019	4	UT	Electric Generators, Independent Power Producers	Petroleum	363
2019	4	UT	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	205,282
2019	4	UT	Electric Generators, Independent Power Producers	Other Biomass	4,571
2019	4	UT	Electric Generators, Independent Power Producers	Wind	65,892
2019	4	UT	Electric Generators, Electric Utilities	Total	1,887,195
2019	4	UT	Electric Generators, Electric Utilities	Coal	1,266,764
2019	4	UT	Electric Generators, Electric Utilities	Geothermal	17,115
2019	4	UT	Electric Generators, Electric Utilities	Hydroelectric Conventional	70,421
2019	4	UT	Electric Generators, Electric Utilities	Natural Gas	522,765
2019	4	UT	Electric Generators, Electric Utilities	Other	4,828
2019	4	UT	Electric Generators, Electric Utilities	Petroleum	5,302
2019	4	VA	Total Electric Power Industry	Total	6,452,432
2019	4	VA	Total Electric Power Industry	Coal	108,043
2019	4	VA	Total Electric Power Industry	Pumped Storage	-53,226
2019	4	VA	Total Electric Power Industry	Hydroelectric Conventional	150,265
2019	4	VA	Total Electric Power Industry	Natural Gas	3,435,092
2019	4	VA	Total Electric Power Industry	Nuclear	2,397,590
2019	4	VA	Total Electric Power Industry	Other	41,954
2019	4	VA	Total Electric Power Industry	Petroleum	9,209
2019	4	VA	Total Electric Power Industry	Solar Thermal and Photovoltaic	80,723
2019	4	VA	Total Electric Power Industry	Other Biomass	83,777
2019	4	VA	Total Electric Power Industry	Wood and Wood Derived Fuels	199,005
2019	4	VA	Combined Heat and Power, Industrial Power	Total	188,536
2019	4	VA	Combined Heat and Power, Industrial Power	Coal	12,504
2019	4	VA	Combined Heat and Power, Industrial Power	Hydroelectric Conventional	0
2019	4	VA	Combined Heat and Power, Industrial Power	Natural Gas	63,087
2019	4	VA	Combined Heat and Power, Industrial Power	Petroleum	539
2019	4	VA	Combined Heat and Power, Industrial Power	Other Biomass	1,066
2019	4	VA	Combined Heat and Power, Industrial Power	Wood and Wood Derived Fuels	111,340
2019	4	VA	Combined Heat and Power, Commercial Power	Total	32,624
2019	4	VA	Combined Heat and Power, Commercial Power	Coal	0
2019	4	VA	Combined Heat and Power, Commercial Power	Natural Gas	1,868
2019	4	VA	Combined Heat and Power, Commercial Power	Other	15,046
2019	4	VA	Combined Heat and Power, Commercial Power	Petroleum	2,386
2019	4	VA	Combined Heat and Power, Commercial Power	Solar Thermal and Photovoltaic	274
2019	4	VA	Combined Heat and Power, Commercial Power	Other Biomass	13,050
2019	4	VA	Combined Heat and Power, Commercial Power	Wood and Wood Derived Fuels	0
2019	4	VA	Combined Heat and Power, Electric Power	Total	146,509
2019	4	VA	Combined Heat and Power, Electric Power	Coal	0
2019	4	VA	Combined Heat and Power, Electric Power	Natural Gas	146,509
2019	4	VA	Combined Heat and Power, Electric Power	Petroleum	0
2019	4	VA	Electric Generators, Independent Power Producers	Total	1,622,963
2019	4	VA	Electric Generators, Independent Power Producers	Coal	111
2019	4	VA	Electric Generators, Independent Power Producers	Hydroelectric Conventional	5,664
2019	4	VA	Electric Generators, Independent Power Producers	Natural Gas	1,439,998
2019	4	VA	Electric Generators, Independent Power Producers	Other	26,908
2019	4	VA	Electric Generators, Independent Power Producers	Petroleum	2,543
2019	4	VA	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	61,317
2019	4	VA	Electric Generators, Independent Power Producers	Other Biomass	69,536
2019	4	VA	Electric Generators, Independent Power Producers	Wood and Wood Derived Fuels	16,885
2019	4	VA	Electric Generators, Electric Utilities	Total	4,461,800
2019	4	VA	Electric Generators, Electric Utilities	Coal	95,428
2019	4	VA	Electric Generators, Electric Utilities	Pumped Storage	-53,226
2019	4	VA	Electric Generators, Electric Utilities	Hydroelectric Conventional	144,601
2019	4	VA	Electric Generators, Electric Utilities	Natural Gas	1,783,631
2019	4	VA	Electric Generators, Electric Utilities	Nuclear	2,397,590
2019	4	VA	Electric Generators, Electric Utilities	Petroleum	3,741
2019	4	VA	Electric Generators, Electric Utilities	Solar Thermal and Photovoltaic	19,131
2019	4	VA	Electric Generators, Electric Utilities	Other Biomass	125
2019	4	VA	Electric Generators, Electric Utilities	Wood and Wood Derived Fuels	70,779
2019	4	VT	Total Electric Power Industry	Total	188,683
2019	4	VT	Total Electric Power Industry	Hydroelectric Conventional	106,240
2019	4	VT	Total Electric Power Industry	Natural Gas	240
2019	4	VT	Total Electric Power Industry	Other	0
2019	4	VT	Total Electric Power Industry	Petroleum	62
2019	4	VT	Total Electric Power Industry	Solar Thermal and Photovoltaic	15,788
2019	4	VT	Total Electric Power Industry	Other Biomass	872
2019	4	VT	Total Electric Power Industry	Wind	41,550
2019	4	VT	Total Electric Power Industry	Wood and Wood Derived Fuels	23,930
2019	4	VT	Combined Heat and Power, Commercial Power	Total	278
2019	4	VT	Combined Heat and Power, Commercial Power	Natural Gas	178
2019	4	VT	Combined Heat and Power, Commercial Power	Petroleum	0
2019	4	VT	Combined Heat and Power, Commercial Power	Wood and Wood Derived Fuels	100
2019	4	VT	Electric Generators, Independent Power Producers	Total	119,215
2019	4	VT	Electric Generators, Independent Power Producers	Hydroelectric Conventional	70,747
2019	4	VT	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	12,442
2019	4	VT	Electric Generators, Independent Power Producers	Other Biomass	872
2019	4	VT	Electric Generators, Independent Power Producers	Wind	22,532
2019	4	VT	Electric Generators, Independent Power Producers	Wood and Wood Derived Fuels	12,621
2019	4	VT	Electric Generators, Electric Utilities	Total	69,190
2019	4	VT	Electric Generators, Electric Utilities	Hydroelectric Conventional	35,493
2019	4	VT	Electric Generators, Electric Utilities	Natural Gas	62
2019	4	VT	Electric Generators, Electric Utilities	Other	0
2019	4	VT	Electric Generators, Electric Utilities	Petroleum	62
2019	4	VT	Electric Generators, Electric Utilities	Solar Thermal and Photovoltaic	3,346
2019	4	VT	Electric Generators, Electric Utilities	Other Biomass	0
2019	4	VT	Electric Generators, Electric Utilities	Wind	19,017
2019	4	VT	Electric Generators, Electric Utilities	Wood and Wood Derived Fuels	11,209
2019	4	WA	Total Electric Power Industry	Total	8,483,993
2019	4	WA	Total Electric Power Industry	Coal	222,043
2019	4	WA	Total Electric Power Industry	Pumped Storage	-444
2019	4	WA	Total Electric Power Industry	Hydroelectric Conventional	5,700,023
2019	4	WA	Total Electric Power Industry	Natural Gas	724,961
2019	4	WA	Total Electric Power Industry	Nuclear	816,440
2019	4	WA	Total Electric Power Industry	Other Gases	17,233
2019	4	WA	Total Electric Power Industry	Other	6,031
2019	4	WA	Total Electric Power Industry	Petroleum	889
2019	4	WA	Total Electric Power Industry	Solar Thermal and Photovoltaic	4,074
2019	4	WA	Total Electric Power Industry	Other Biomass	11,369
2019	4	WA	Total Electric Power Industry	Wind	869,109
2019	4	WA	Total Electric Power Industry	Wood and Wood Derived Fuels	112,264
2019	4	WA	Combined Heat and Power, Industrial Power	Total	100,804
2019	4	WA	Combined Heat and Power, Industrial Power	Coal	2,533
2019	4	WA	Combined Heat and Power, Industrial Power	Natural Gas	7,549
2019	4	WA	Combined Heat and Power, Industrial Power	Petroleum	534
2019	4	WA	Combined Heat and Power, Industrial Power	Other Biomass	1,140
2019	4	WA	Combined Heat and Power, Industrial Power	Wood and Wood Derived Fuels	89,047
2019	4	WA	Combined Heat and Power, Commercial Power	Total	2,801
2019	4	WA	Combined Heat and Power, Commercial Power	Natural Gas	1,760
2019	4	WA	Combined Heat and Power, Commercial Power	Petroleum	21
2019	4	WA	Combined Heat and Power, Commercial Power	Other Biomass	1,021
2019	4	WA	Combined Heat and Power, Electric Power	Total	81,852
2019	4	WA	Combined Heat and Power, Electric Power	Natural Gas	64,619
2019	4	WA	Combined Heat and Power, Electric Power	Other Gases	17,233
2019	4	WA	Combined Heat and Power, Electric Power	Petroleum	0
2019	4	WA	Electric Generators, Independent Power Producers	Total	874,560
2019	4	WA	Electric Generators, Independent Power Producers	Coal	219,509
2019	4	WA	Electric Generators, Independent Power Producers	Hydroelectric Conventional	30,136
2019	4	WA	Electric Generators, Independent Power Producers	Natural Gas	203,902
2019	4	WA	Electric Generators, Independent Power Producers	Other	6,043
2019	4	WA	Electric Generators, Independent Power Producers	Petroleum	313
2019	4	WA	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	4,047
2019	4	WA	Electric Generators, Independent Power Producers	Other Biomass	9,208
2019	4	WA	Electric Generators, Independent Power Producers	Wind	401,401
2019	4	WA	Electric Generators, Electric Utilities	Total	7,423,976
2019	4	WA	Electric Generators, Electric Utilities	Pumped Storage	-444
2019	4	WA	Electric Generators, Electric Utilities	Hydroelectric Conventional	5,669,887
2019	4	WA	Electric Generators, Electric Utilities	Natural Gas	447,131
2019	4	WA	Electric Generators, Electric Utilities	Nuclear	816,440
2019	4	WA	Electric Generators, Electric Utilities	Other	-12
2019	4	WA	Electric Generators, Electric Utilities	Petroleum	21
2019	4	WA	Electric Generators, Electric Utilities	Solar Thermal and Photovoltaic	27
2019	4	WA	Electric Generators, Electric Utilities	Other Biomass	0
2019	4	WA	Electric Generators, Electric Utilities	Wind	467,708
2019	4	WA	Electric Generators, Electric Utilities	Wood and Wood Derived Fuels	23,217
2019	4	WI	Total Electric Power Industry	Total	4,430,600
2019	4	WI	Total Electric Power Industry	Coal	1,714,355
2019	4	WI	Total Electric Power Industry	Hydroelectric Conventional	171,982
2019	4	WI	Total Electric Power Industry	Natural Gas	1,666,827
2019	4	WI	Total Electric Power Industry	Nuclear	569,831
2019	4	WI	Total Electric Power Industry	Other	4,139
2019	4	WI	Total Electric Power Industry	Petroleum	4,528
2019	4	WI	Total Electric Power Industry	Solar Thermal and Photovoltaic	3,928
2019	4	WI	Total Electric Power Industry	Other Biomass	41,682
2019	4	WI	Total Electric Power Industry	Wind	193,747
2019	4	WI	Total Electric Power Industry	Wood and Wood Derived Fuels	59,581
2019	4	WI	Combined Heat and Power, Industrial Power	Total	143,739
2019	4	WI	Combined Heat and Power, Industrial Power	Coal	33,510
2019	4	WI	Combined Heat and Power, Industrial Power	Hydroelectric Conventional	8,867
2019	4	WI	Combined Heat and Power, Industrial Power	Natural Gas	50,847
2019	4	WI	Combined Heat and Power, Industrial Power	Other	2,236
2019	4	WI	Combined Heat and Power, Industrial Power	Petroleum	74
2019	4	WI	Combined Heat and Power, Industrial Power	Other Biomass	2,813
2019	4	WI	Combined Heat and Power, Industrial Power	Wind	840
2019	4	WI	Combined Heat and Power, Industrial Power	Wood and Wood Derived Fuels	44,552
2019	4	WI	Combined Heat and Power, Commercial Power	Total	13,610
2019	4	WI	Combined Heat and Power, Commercial Power	Coal	0
2019	4	WI	Combined Heat and Power, Commercial Power	Natural Gas	7,174
2019	4	WI	Combined Heat and Power, Commercial Power	Petroleum	3
2019	4	WI	Combined Heat and Power, Commercial Power	Solar Thermal and Photovoltaic	619
2019	4	WI	Combined Heat and Power, Commercial Power	Other Biomass	3,459
2019	4	WI	Combined Heat and Power, Commercial Power	Wind	2,356
2019	4	WI	Combined Heat and Power, Commercial Power	Wood and Wood Derived Fuels	0
2019	4	WI	Combined Heat and Power, Electric Power	Total	111,876
2019	4	WI	Combined Heat and Power, Electric Power	Natural Gas	103,525
2019	4	WI	Combined Heat and Power, Electric Power	Petroleum	0
2019	4	WI	Combined Heat and Power, Electric Power	Other Biomass	8,351
2019	4	WI	Electric Generators, Independent Power Producers	Total	730,310
2019	4	WI	Electric Generators, Independent Power Producers	Hydroelectric Conventional	9,088
2019	4	WI	Electric Generators, Independent Power Producers	Natural Gas	33,957
2019	4	WI	Electric Generators, Independent Power Producers	Nuclear	569,831
2019	4	WI	Electric Generators, Independent Power Producers	Petroleum	-41
2019	4	WI	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	3,310
2019	4	WI	Electric Generators, Independent Power Producers	Other Biomass	26,013
2019	4	WI	Electric Generators, Independent Power Producers	Wind	88,152
2019	4	WI	Electric Generators, Electric Utilities	Total	3,431,066
2019	4	WI	Electric Generators, Electric Utilities	Coal	1,680,845
2019	4	WI	Electric Generators, Electric Utilities	Hydroelectric Conventional	154,027
2019	4	WI	Electric Generators, Electric Utilities	Natural Gas	1,471,325
2019	4	WI	Electric Generators, Electric Utilities	Other	1,902
2019	4	WI	Electric Generators, Electric Utilities	Petroleum	4,492
2019	4	WI	Electric Generators, Electric Utilities	Other Biomass	1,045
2019	4	WI	Electric Generators, Electric Utilities	Wind	102,400
2019	4	WI	Electric Generators, Electric Utilities	Wood and Wood Derived Fuels	15,030
2019	4	WV	Total Electric Power Industry	Total	4,134,274
2019	4	WV	Total Electric Power Industry	Coal	3,684,611
